arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2607.19008,https://arxiv.org/abs/2607.19008,2026-07,math.SP,writing_polish,writing,pair_supported,"During the preparation of this manuscript, the authors used ChatGPT for language polishing and grammar checking.",ChatGPT,openai,high
2607.21539,https://arxiv.org/abs/2607.21539,2026-07,math.SP,substantial_proof_contributions,substantial_research,reread_confirmed,"In particular, it has brought to our attention the idea to prove Theorem \ref{thm:improved-schmuck} using inequality \eqref{eq:MNT-intro}.",ChatGPT,openai,medium
2607.21539,https://arxiv.org/abs/2607.21539,2026-07,math.SP,vague_proof_contributions,substantial_research,reread_confirmed,The authors made use of ChatGPT for mathematical discussions and editorial assistance.,ChatGPT,openai,high
2607.21539,https://arxiv.org/abs/2607.21539,2026-07,math.SP,vague_proof_contributions,substantial_research,reread_confirmed,It has also contributed to the development of arguments in section \ref{subsec:discrete-quasi} and to the proof of Proposition~\ref{prop:cheeger-logconvex}.,ChatGPT,openai,high
2607.21539,https://arxiv.org/abs/2607.21539,2026-07,math.SP,vague_proof_contributions,substantial_research,reread_confirmed,It has also contributed to the development of arguments in section \ref{subsec:discrete-quasi} and to the proof of Proposition~\ref{prop:cheeger-logconvex}.,ChatGPT,openai,high
2607.21539,https://arxiv.org/abs/2607.21539,2026-07,math.SP,writing_polish,writing,pair_supported,The authors made use of ChatGPT for mathematical discussions and editorial assistance.,ChatGPT,openai,high
2607.29305,https://arxiv.org/abs/2607.29305,2026-07,math.SP,code_computation,code_computation,pair_supported,"In particular, AI tools contributed to the development of the proofs of Lemma \ref{lem:Gammaratio1} and several technical lemmas in Appendix \ref{app:technical}, as well as to the design and implementation of the computational algorithm in \S 5.",ChatGPT; Claude,anthropic; openai,high
2607.29305,https://arxiv.org/abs/2607.29305,2026-07,math.SP,vague_proof_contributions,research_assistance,reread_confirmed,The authors acknowledge the use of several models of ChatGPT and Claude for mathematical discussions and editorial assistance.,ChatGPT; Claude,anthropic; openai,high
2607.29305,https://arxiv.org/abs/2607.29305,2026-07,math.SP,vague_proof_contributions,research_assistance,reread_confirmed,"In particular, AI tools contributed to the development of the proofs of Lemma \ref{lem:Gammaratio1} and several technical lemmas in Appendix \ref{app:technical}, as well as to the design and implementation of the computational algorithm in \S 5.",ChatGPT; Claude,anthropic; openai,high
2607.29305,https://arxiv.org/abs/2607.29305,2026-07,math.SP,writing_polish,writing,pair_supported,The authors acknowledge the use of several models of ChatGPT and Claude for mathematical discussions and editorial assistance.,ChatGPT; Claude,anthropic; openai,high
2607.02247,https://arxiv.org/abs/2607.02247,2026-07,math.ST,substantial_proof_contributions,substantial_research,reread_confirmed,"The proof idea of \cref{thm:EW-optimality-expectation}, and specifically \cref{lem:squared-tilt-inequality}, is based on interactions the authors had with ChatGPT 5.5. While the authors take full responsibility for the contents of this work and the correctness of the proof, they acknowledge the significant impact the LLM had on this work.",ChatGPT 5.5,openai,high
2607.04823,https://arxiv.org/abs/2607.04823,2026-07,math.ST,writing_polish,writing,pair_supported,An AI was utilized on some parts of the manuscript exclusively for English language editing and proofreading to improve the clarity and readability .,An AI,unnamed,high
2607.06089,https://arxiv.org/abs/2607.06089,2026-07,math.ST,code_computation,code_computation,pair_supported,"During the preparation of this work the author used AI-assisted coding and writing environments, including OpenAI Codex and Anthropic Claude, for language editing, organization of the literature, and scaffolding of the reproducibility scripts.",OpenAI Codex; Anthropic Claude; Lean~4,anthropic; openai,high
2607.06089,https://arxiv.org/abs/2607.06089,2026-07,math.ST,literature_search,lit_review,pair_supported,"During the preparation of this work the author used AI-assisted coding and writing environments, including OpenAI Codex and Anthropic Claude, for language editing, organization of the literature, and scaffolding of the reproducibility scripts.",OpenAI Codex; Anthropic Claude; Lean~4,anthropic; openai,medium
2607.06089,https://arxiv.org/abs/2607.06089,2026-07,math.ST,writing_polish,writing,pair_supported,"During the preparation of this work the author used AI-assisted coding and writing environments, including OpenAI Codex and Anthropic Claude, for language editing, organization of the literature, and scaffolding of the reproducibility scripts.",OpenAI Codex; Anthropic Claude; Lean~4,anthropic; openai,high
2607.06874,https://arxiv.org/abs/2607.06874,2026-07,math.ST,math_checking,research_assistance,pair_supported,It was also used to check algebraic and proof details for the author's proofs of Theorem \ref{thm:compare} and Proposition \ref{prop:inference}.,OpenAI's ChatGPT,openai,high
2607.06874,https://arxiv.org/abs/2607.06874,2026-07,math.ST,proof_ideas,research_assistance,reread_confirmed,"During the preparation of this work, the author used OpenAI's ChatGPT to help formulate the numerical example in \S \ref{sec:illustration} and the numerical counterexample to the conjecture of \citet[\S 9.1]{coh22}.",OpenAI's ChatGPT,openai,high
2607.07680,https://arxiv.org/abs/2607.07680,2026-07,math.ST,proof_ideas,research_assistance,reread_confirmed,"Some ideas in the proofs of Proposition~\ref{prop:equivalence_converse}(1), Theorem~\ref{thm:W1_rates_FS}(2), and Proposition~\ref{prop:relation_to_species} were suggested by the ChatGPT 5.5 Thinking model.",ChatGPT 5.5 Thinking model,openai,high
2607.08415,https://arxiv.org/abs/2607.08415,2026-07,math.ST,proof_ideas,research_assistance,reread_confirmed,"AI tools assisted with the development of this proof, including ideation, derivations, and writing.",AI tools,unnamed,high
2607.08415,https://arxiv.org/abs/2607.08415,2026-07,math.ST,vague_proof_contributions,research_assistance,reread_confirmed,"AI tools assisted with the development of this proof, including ideation, derivations, and writing.",AI tools,unnamed,high
2607.08458,https://arxiv.org/abs/2607.08458,2026-07,math.ST,math_checking,research_assistance,pair_supported,Large language models were used occasionally to improve the clarity and style of the manuscript and to assist in checking the consistency of selected arguments.,Large language models,unnamed,high
2607.08458,https://arxiv.org/abs/2607.08458,2026-07,math.ST,writing_polish,writing,pair_supported,Large language models were used occasionally to improve the clarity and style of the manuscript and to assist in checking the consistency of selected arguments.,Large language models,unnamed,high
2607.09026,https://arxiv.org/abs/2607.09026,2026-07,math.ST,math_checking,research_assistance,pair_supported,ChatGPT 5.5 assisted with consistency checks.,ChatGPT 5.5,openai,high
2607.09441,https://arxiv.org/abs/2607.09441,2026-07,math.ST,substantial_proof_contributions,substantial_research,reread_confirmed,"Although ChatGPT played a critical role in brainstorming the initial idea for a polynomial-time algorithm and providing proof outlines for the main results, the authors were heavily involved in interpreting, correcting, and rigorizing all the arguments in the paper.",ChatGPT 5.5 Plus,openai,high
2607.09441,https://arxiv.org/abs/2607.09441,2026-07,math.ST,substantial_proof_contributions,substantial_research,reread_confirmed,"Although ChatGPT played a critical role in brainstorming the initial idea for a polynomial-time algorithm and providing proof outlines for the main results, the authors were heavily involved in interpreting, correcting, and rigorizing all the arguments in the paper.",ChatGPT 5.5 Plus,openai,high
2607.10817,https://arxiv.org/abs/2607.10817,2026-07,math.ST,code_computation,code_computation,pair_supported,"AI tools (ChatGPT) have been used for improving and refactoring MATLAB codes in this project, especially to make the Bayesian framework compatible with existing packages for EIT.",ChatGPT,openai,high
2607.12140,https://arxiv.org/abs/2607.12140,2026-07,math.ST,vague_proof_contributions,research_assistance,reread_confirmed,"We thank Claude Code, Sonja Cox and Patrick Forré for helpful remarks and suggestions.",Claude Code,anthropic,medium
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,code_computation,code_computation,pair_supported,"After about 90 minutes of reasoning, the model produced a proof, an example, and code for the numerical certificate, which form the basis of this paper.",GPT-5.6 Pro,openai,high
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,code_computation,code_computation,pair_supported,"Subsequently, the author asked the model to provide additional simulations, related work, and illustrations for a paper draft, and wrote the final version by editing the AI-generated draft.",GPT-5.6 Pro,openai,high
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,draft_text_generated,writing,pair_supported,"Subsequently, the author asked the model to provide additional simulations, related work, and illustrations for a paper draft, and wrote the final version by editing the AI-generated draft.",GPT-5.6 Pro,openai,high
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,figures_media,,pair_supported,"Subsequently, the author asked the model to provide additional simulations, related work, and illustrations for a paper draft, and wrote the final version by editing the AI-generated draft.",GPT-5.6 Pro,openai,high
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,literature_search,lit_review,pair_supported,"Subsequently, the author asked the model to provide additional simulations, related work, and illustrations for a paper draft, and wrote the final version by editing the AI-generated draft.",GPT-5.6 Pro,openai,high
2607.12208,https://arxiv.org/abs/2607.12208,2026-07,math.ST,main_results_generated,substantial_research,reread_confirmed,"The proof was obtained by GPT-5.6 Pro. The model was asked directly to prove or disprove the conjecture and was provided only with the mathematical definition of the Benjamini--Hochberg procedure. After about 90 minutes of reasoning, the model produced a proof, an example, and code for the numerical certificate, which form the basis of this paper.",GPT-5.6 Pro,openai,high
2607.13170,https://arxiv.org/abs/2607.13170,2026-07,math.ST,code_computation,code_computation,pair_supported,"This paper was written with the assistance of large language models, which included suggesting arguments, drafting and revising the manuscript, and exploratory computational checks.",large language models,unnamed,high
2607.13170,https://arxiv.org/abs/2607.13170,2026-07,math.ST,draft_text_generated,writing,pair_supported,"This paper was written with the assistance of large language models, which included suggesting arguments, drafting and revising the manuscript, and exploratory computational checks.",large language models,unnamed,medium
2607.13170,https://arxiv.org/abs/2607.13170,2026-07,math.ST,vague_proof_contributions,research_assistance,reread_confirmed,"This paper was written with the assistance of large language models, which included suggesting arguments, drafting and revising the manuscript, and exploratory computational checks.",large language models,unnamed,high
2607.13170,https://arxiv.org/abs/2607.13170,2026-07,math.ST,writing_polish,writing,pair_supported,"This paper was written with the assistance of large language models, which included suggesting arguments, drafting and revising the manuscript, and exploratory computational checks.",large language models,unnamed,high
2607.13761,https://arxiv.org/abs/2607.13761,2026-07,math.ST,code_computation,code_computation,pair_supported,"The author used ChatGPT (OpenAI) to assist with editorial review, bibliographic checking, code review, and independent computational cross-checks.",ChatGPT,openai,high
