arxiv_id,url,month,field,tool,vendor,quote
2607.18032,https://arxiv.org/abs/2607.18032,2026-07,math.PR,Lean~4,,"A conditional Lean~4 formalization\footnote{Also written by ChatGPT~5.6, it treats seven explicitly identified analytic inputs as assumptions. They encapsulate Parisi variational theory, PDE and stochastic analysis, convergence arguments, and the fact from \cite{ChenHandschyLerman} that $0$ lies in the support. This is not an assumption-free verification of the entire paper; the repository documents the precise trust boundary and appendix coverage.} machine-checks Theorems~\ref{thm:finite-temperature} and~\ref{thm:zero-temperature} and is available at \begin{center} \url{https://github.com/hbchen-math/FRSB_zero_temp_SK}. \end{center}"
2607.18186,https://arxiv.org/abs/2607.18186,2026-07,math.PR,ChatGPT,openai,ChatGPT also assisted with editing this draft.
2607.18186,https://arxiv.org/abs/2607.18186,2026-07,math.PR,ChatGPT 5.6 Sol Pro,openai,"The four-variable construction was produced by ChatGPT 5.6 Sol Pro, without human intervention after the initial prompt, after it was told that the Jacobian Conjecture had been disproved and asked whether a small counterexample to the Gaussian Moments Conjecture might therefore exist."
2607.18186,https://arxiv.org/abs/2607.18186,2026-07,math.PR,Claude Fable 5,anthropic,"After being shown the four-variable example, Claude Fable 5 found the three-variable construction and supplied independent algebraic checks and structural comments."
2607.18194,https://arxiv.org/abs/2607.18194,2026-07,math.PR,A large language model,unnamed,"A large language model was used to convert hand-drawn figures into TikZ code, and for a final round of proofreading."
2607.18619,https://arxiv.org/abs/2607.18619,2026-07,math.PR,GPT-5.6 Sol,openai,The whole proof was obtained by \gpt{} through a sequence of interactions.
2607.19511,https://arxiv.org/abs/2607.19511,2026-07,math.PR,ChatGPT,openai,"During the preparation of this work the authors used ChatGPT for proof tactics and checking, copy-editing, and bibliographic search."
2607.20329,https://arxiv.org/abs/2607.20329,2026-07,math.PR,ChatGPT,openai,The authors discussed ideas with ChatGPT and used Codex to assist with writing.
2607.20329,https://arxiv.org/abs/2607.20329,2026-07,math.PR,Claude,anthropic,We thank Claude for introducing us to \cite{GenestOuimetRichards2024} during a discussion of Laplace-transform order.
2607.20329,https://arxiv.org/abs/2607.20329,2026-07,math.PR,Codex,openai,The authors discussed ideas with ChatGPT and used Codex to assist with writing.
2607.20823,https://arxiv.org/abs/2607.20823,2026-07,math.PR,OpenAI's ChatGPT,openai,"The author used OpenAI's ChatGPT as an interactive assistant for bounded tasks involving exposition, algebraic manipulation, symbolic evaluation of the finite systems arising in the counterexample, and preparation of figure code."
2607.21931,https://arxiv.org/abs/2607.21931,2026-07,math.PR,Microsoft Copilot (GPT-5 reasoning model),microsoft,"During the preparation of this work the authors used OpenAI (ChatGPT-5.5) and Microsoft Copilot (GPT-5 reasoning model) in order to debug and optimise code, improve the visualisation and format of figures, and revise the text."
2607.21931,https://arxiv.org/abs/2607.21931,2026-07,math.PR,OpenAI (ChatGPT-5.5),openai,"During the preparation of this work the authors used OpenAI (ChatGPT-5.5) and Microsoft Copilot (GPT-5 reasoning model) in order to debug and optimise code, improve the visualisation and format of figures, and revise the text."
2607.22480,https://arxiv.org/abs/2607.22480,2026-07,math.PR,AI tools,unnamed,"Additionally, we would like to acknowledge the use of AI tools for polishing this paper, and note that all of the main proof ideas were entirely human-generated."
2607.23017,https://arxiv.org/abs/2607.23017,2026-07,math.PR,ChatGPT,openai,"The author used ChatGPT for language editing, literature search, and assistance in developing and checking some proof arguments during the preparation of this manuscript."
2607.23269,https://arxiv.org/abs/2607.23269,2026-07,math.PR,ChatGPT 5.4,openai,The argument in the proof of Proposition \ref{prop:normalized-variational-inequality} and in particular the idea to use the stationarity conditions of Lemma \ref{FJ} to conclude that every local minimizer is one--piece log-affine was given by ChatGPT 5.4 and 5.5 after several prompts.
2607.23269,https://arxiv.org/abs/2607.23269,2026-07,math.PR,ChatGPT 5.5,openai,The argument in the proof of Proposition \ref{prop:normalized-variational-inequality} and in particular the idea to use the stationarity conditions of Lemma \ref{FJ} to conclude that every local minimizer is one--piece log-affine was given by ChatGPT 5.4 and 5.5 after several prompts.
2607.23381,https://arxiv.org/abs/2607.23381,2026-07,math.PR,ChatGPT,openai,"During preparation of the manuscript, ChatGPT was used to assist with symbolic-computation scripting, manuscript organization, and language revision."
2607.23427,https://arxiv.org/abs/2607.23427,2026-07,math.PR,Aristotle,other,The Lean~4 formalization was developed with substantial assistance from Codex and Aristotle.
2607.23427,https://arxiv.org/abs/2607.23427,2026-07,math.PR,ChatGPT 5.5 Plus,openai,"ChatGPT 5.5 Plus was used to assist with extending the calculations, and Codex was used to perform sanity checks."
2607.23427,https://arxiv.org/abs/2607.23427,2026-07,math.PR,Codex,openai,"ChatGPT 5.5 Plus was used to assist with extending the calculations, and Codex was used to perform sanity checks. The Lean~4 formalization was developed with substantial assistance from Codex and Aristotle."
2607.23427,https://arxiv.org/abs/2607.23427,2026-07,math.PR,Lean~4,,The Lean~4 formalization was developed with substantial assistance from Codex and Aristotle.
2607.23791,https://arxiv.org/abs/2607.23791,2026-07,math.PR,5.6 pro,,"During the revision process, GPT 5.5 pro and 5.6 pro were used to prepare figures and simulations, to expand omitted details, to review literature, and to produce neater proofs, particularly the elementary lemmas in the appendices."
2607.23791,https://arxiv.org/abs/2607.23791,2026-07,math.PR,GPT 5.5 pro,openai,"During the revision process, GPT 5.5 pro and 5.6 pro were used to prepare figures and simulations, to expand omitted details, to review literature, and to produce neater proofs, particularly the elementary lemmas in the appendices."
2607.23980,https://arxiv.org/abs/2607.23980,2026-07,math.PR,ChatGPT 5.6 Pro,openai,The initial proof is found by ChatGPT 5.6 Pro.
2607.23980,https://arxiv.org/abs/2607.23980,2026-07,math.PR,Codex,openai,"An accompanying Lean formalization, developed with Codex and available at \url{https://github.com/pengzhang91/Feige}, provides an end-to-end formal proof of Feige's $e^{-1}$ conjecture."
2607.23980,https://arxiv.org/abs/2607.23980,2026-07,math.PR,Lean,,"An accompanying Lean formalization, developed with Codex and available at \url{https://github.com/pengzhang91/Feige}, provides an end-to-end formal proof of Feige's $e^{-1}$ conjecture."
2607.24164,https://arxiv.org/abs/2607.24164,2026-07,math.PR,ChatGPT 5.6 Pro,openai,ChatGPT 5.6 Pro then differentiated the Monge--Amp\`ere equation and combined all the tools together.
2607.24166,https://arxiv.org/abs/2607.24166,2026-07,math.PR,ChatGPT,openai,"The author used ChatGPT for translation, proofreading, and language editing."
2607.24170,https://arxiv.org/abs/2607.24170,2026-07,math.PR,ChatGPT 5.6 Sol Ultra,openai,"In the course of the research presented here I have been using AI tools, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author."
2607.24170,https://arxiv.org/abs/2607.24170,2026-07,math.PR,ChatGPT Pro 5.5,openai,"In the course of the research presented here I have been using AI tools, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author."
2607.24528,https://arxiv.org/abs/2607.24528,2026-07,math.PR,GPT-5.6 Sol,openai,The authors acknowledge the use of GPT-5.6 Sol in the discovery and exploration of the proof.
2607.25002,https://arxiv.org/abs/2607.25002,2026-07,math.PR,ChatGPT (OpenAI),openai,"The author gratefully acknowledges the use of the large language models Claude (Anthropic) and ChatGPT (OpenAI) for proofreading, verifying calculations, and refining the exposition of this manuscript."
2607.25002,https://arxiv.org/abs/2607.25002,2026-07,math.PR,Claude (Anthropic),anthropic,"The author gratefully acknowledges the use of the large language models Claude (Anthropic) and ChatGPT (OpenAI) for proofreading, verifying calculations, and refining the exposition of this manuscript."
2607.25616,https://arxiv.org/abs/2607.25616,2026-07,math.PR,Aristotle (Harmonic),other,"During the preparation of this manuscript, the author used ChatGPT (OpenAI, GPT-5.6 Sol) for exploratory mathematical discussion, organization, and drafting assistance, and Aristotle (Harmonic) as an additional informal check on selected arguments."
2607.25616,https://arxiv.org/abs/2607.25616,2026-07,math.PR,"ChatGPT (OpenAI, GPT-5.6 Sol)",openai,"During the preparation of this manuscript, the author used ChatGPT (OpenAI, GPT-5.6 Sol) for exploratory mathematical discussion, organization, and drafting assistance, and Aristotle (Harmonic) as an additional informal check on selected arguments."
2607.25645,https://arxiv.org/abs/2607.25645,2026-07,math.PR,ChatGPT,openai,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references."
2607.26377,https://arxiv.org/abs/2607.26377,2026-07,math.PR,OpenAI's ChatGPT,openai,"The author used OpenAI's ChatGPT for mathematical exploration, critical examination of arguments, testing of intermediate proof strategies, and drafting and editing assistance."
2607.27786,https://arxiv.org/abs/2607.27786,2026-07,math.PR,ChatGPT 5.5 Pro (OpenAI),openai,The following calculations are compiled from ChatGPT 5.5 Pro (OpenAI)'s computation drafts.
2607.27810,https://arxiv.org/abs/2607.27810,2026-07,math.PR,ChatGPT Pro GPT-5.6,openai,"Some proof details in \Cref{sec:beta_inf_scaled,sec:up_transitions}, as well as parts of the text, were produced with AI assistance (ChatGPT Pro GPT-5.6 by OpenAI and Claude Code Opus~4.8 and Fable~5 by Anthropic)."
2607.27810,https://arxiv.org/abs/2607.27810,2026-07,math.PR,Claude Code Opus~4.8,anthropic,"Some proof details in \Cref{sec:beta_inf_scaled,sec:up_transitions}, as well as parts of the text, were produced with AI assistance (ChatGPT Pro GPT-5.6 by OpenAI and Claude Code Opus~4.8 and Fable~5 by Anthropic)."
2607.27810,https://arxiv.org/abs/2607.27810,2026-07,math.PR,Fable~5,anthropic,"Some proof details in \Cref{sec:beta_inf_scaled,sec:up_transitions}, as well as parts of the text, were produced with AI assistance (ChatGPT Pro GPT-5.6 by OpenAI and Claude Code Opus~4.8 and Fable~5 by Anthropic)."
2607.29330,https://arxiv.org/abs/2607.29330,2026-07,math.PR,Codex,openai,Codex was used to assist in writing the manuscript.
2607.29330,https://arxiv.org/abs/2607.29330,2026-07,math.PR,GPT Pro,openai,"GPT Pro was used to help with computations, particularly in Appendices B and C."
2607.29423,https://arxiv.org/abs/2607.29423,2026-07,math.PR,AI tools,unnamed,"In this work, AI tools were used solely for proofreading and linguistic refinement."
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,ChatGPT 5.6 Sol Ultra,openai,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author."
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,ChatGPT Pro 5.5,openai,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author."
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,"ChatGPT (OpenAI, GPT-5.5)",openai,"Additionally, we used ChatGPT (OpenAI, GPT-5.5) for historical background and references."
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,"Claude (Anthropic, Claude Opus~4.8)",anthropic,"During the preparation of this manuscript, the authors used Claude (Anthropic, Claude Opus~4.8) to make numerous experiments in the combinatorics of words, in our search for the desired sign-reversing involution."
2607.13876,https://arxiv.org/abs/2607.13876,2026-07,math.QA,ChatGPT Edu with GPT-5,openai,"The first author also acknowledges her use of ChatGPT Edu with GPT-5, with access provided by Arizona State University."
2607.00359,https://arxiv.org/abs/2607.00359,2026-07,math.RA,MechMath Agent Team (MMAT),,The main results of Sections 3 and 4 were obtained through a close interactive collaboration between the authors and the artificial intelligence agent system MechMath Agent Team (MMAT).
2607.00404,https://arxiv.org/abs/2607.00404,2026-07,math.RA,OpenAI,openai,"We acknowledge that we consulted OpenAI for a critique of our exposition, for checking our arguments and in a few cases for pointing out some new slick technical ideas."
2607.03237,https://arxiv.org/abs/2607.03237,2026-07,math.RA,ChatGPT 5.5,openai,"The author declares the use of the artificial intelligence tool ChatGPT 5.5 to assist with language editing, organization, and feedback on the consistency of some arguments."
